 TIME                    	Outlet                   	temperature              	mass_flow                	Useful_energy            	
 HOURS              	øC                  	kg/hr               	kJ/hr               	øC                  	
  +7.7520000000000000E+03	  +1.9300000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.8784097755142056E+01	
  +7.7530000000000000E+03	  +1.8850000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.8589574674935491E+01	
  +7.7540000000000000E+03	  +1.8350000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.8395827241516997E+01	
  +7.7550000000000000E+03	  +1.7850000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.8202852362050820E+01	
  +7.7560000000000000E+03	  +1.7350000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.8010646956033639E+01	
  +7.7570000000000000E+03	  +1.6850000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.7819207955245446E+01	
  +7.7580000000000000E+03	  +1.6350000000000005E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.7628532303700524E+01	
  +7.7590000000000000E+03	  +1.5850000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.7438616957598668E+01	
  +7.7600000000000000E+03	  +2.2320050222856306E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.7249458885276653E+01	
  +7.7610000000000000E+03	  +5.1795370528348137E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.7058683778419038E+01	
  +7.7620000000000000E+03	  +7.1740167568903416E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.6869465821807310E+01	
  +7.7630000000000000E+03	  +7.5929466693786551E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.6683360948130627E+01	
  +7.7640000000000000E+03	  +7.9176045738043612E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.6497214404812269E+01	
  +7.7650000000000000E+03	  +7.4986344565888572E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.6310643324119255E+01	
  +7.7660000000000000E+03	  +7.0101741383777991E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.6125208055508267E+01	
  +7.7670000000000000E+03	  +6.3347071888322660E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.5941672757610263E+01	
  +7.7680000000000000E+03	  +5.7834970738299120E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.5758483642593546E+01	
  +7.7690000000000000E+03	  +3.8207893992758251E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.5576024980994106E+01	
  +7.7700000000000000E+03	  +1.9049999999999997E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.5394293860181506E+01	
  +7.7710000000000000E+03	  +1.8500000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.5213287379139132E+01	
  +7.7720000000000000E+03	  +1.7949999999999999E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.5031868083467600E+01	
  +7.7730000000000000E+03	  +1.7400000000000002E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.4851553236712647E+01	
  +7.7740000000000000E+03	  +1.6800000000000004E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.4671960399622051E+01	
  +7.7750000000000000E+03	  +1.6249999999999996E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.4493086681152917E+01	
  +7.7760000000000000E+03	  +1.5699999999999999E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.4316045703720349E+01	
  +7.7770000000000000E+03	  +1.5100000000000003E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.4139338659631278E+01	
  +7.7780000000000000E+03	  +1.4549999999999997E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.3963336222167996E+01	
  +7.7790000000000000E+03	  +1.4000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.3788035581762244E+01	
  +7.7800000000000000E+03	  +1.3400000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.3613433940048751E+01	
  +7.7810000000000000E+03	  +1.2850000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.3439528509820519E+01	
  +7.7820000000000000E+03	  +1.2300000000000002E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.3266316514984325E+01	
  +7.7830000000000000E+03	  +1.1700000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.3093795190516460E+01	
  +7.7840000000000000E+03	  +1.7708956552240867E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.2921961782418492E+01	
  +7.7850000000000000E+03	  +3.9232331181629263E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.2748659441211544E+01	
  +7.7860000000000000E+03	  +6.5508557446337292E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.2576771633523521E+01	
  +7.7870000000000000E+03	  +8.2796476192371784E+01	  +2.0000000000000000E+02	  +7.6026024746570874E+03	  +7.3724158203520844E+01	
  +7.7880000000000000E+03	  +7.9923204668670479E+01	  +2.0000000000000000E+02	  +3.7365765141691136E+03	  +7.5464282814053405E+01	
  +7.7890000000000000E+03	  +9.4371308513862516E+01	  +2.0000000000000000E+02	  +1.4948419583520215E+04	  +7.6533098986988747E+01	
  +7.7900000000000000E+03	  +8.9727439877270882E+01	  +2.0000000000000000E+02	  +1.0478608365044576E+04	  +7.7223133952396680E+01	
  +7.7910000000000000E+03	  +7.2342191497617463E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.7379360616609773E+01	
  +7.7920000000000000E+03	  +6.6578760816412938E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.7190438824684463E+01	
  +7.7930000000000000E+03	  +3.4505050172520484E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.7002270344813169E+01	
  +7.7940000000000000E+03	  +1.7350000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.6814852173218284E+01	
  +7.7950000000000000E+03	  +1.7000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.6628181318099507E+01	
  +7.7960000000000000E+03	  +1.6599999999999998E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.6441084729828049E+01	
  +7.7970000000000000E+03	  +1.6199999999999999E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.6255127152836764E+01	
  +7.7980000000000000E+03	  +1.5799999999999997E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.6069914179909773E+01	
  +7.7990000000000000E+03	  +1.5399999999999997E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.5885442829532579E+01	
  +7.8000000000000000E+03	  +1.4999999999999996E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.5702861573557186E+01	
  +7.8010000000000000E+03	  +1.4549999999999997E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.5520624700956503E+01	
  +7.8020000000000000E+03	  +1.4099999999999998E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.5339114484774953E+01	
  +7.8030000000000000E+03	  +1.3699999999999999E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.5158328027522344E+01	
  +7.8040000000000000E+03	  +1.3299999999999999E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.4978262443262025E+01	
  +7.8050000000000000E+03	  +1.2850000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.4798914857564768E+01	
  +7.8060000000000000E+03	  +1.2400000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.4620282407462994E+01	
  +7.8070000000000000E+03	  +1.2000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.4442362241404965E+01	
  +7.8080000000000000E+03	  +1.9333395336575808E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.4265151519209240E+01	
  +7.8090000000000000E+03	  +4.8662239787156288E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.4086425895458717E+01	
  +7.8100000000000000E+03	  +8.2542159899416049E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.3909159071305027E+01	
  +7.8110000000000000E+03	  +8.6007308099441317E+01	  +2.0000000000000000E+02	  +9.6096574551328758E+03	  +7.4539936434604954E+01	
  +7.8120000000000000E+03	  +8.9779279902727481E+01	  +2.0000000000000000E+02	  +1.1827586856634307E+04	  +7.5665214441350031E+01	
  +7.8130000000000000E+03	  +8.9101975853395260E+01	  +2.0000000000000000E+02	  +1.0465149964664615E+04	  +7.6613730072172572E+01	
  +7.8140000000000000E+03	  +8.6956157185130564E+01	  +2.0000000000000000E+02	  +7.8851796668341840E+03	  +7.7546634909672107E+01	
  +7.8150000000000000E+03	  +8.5633259440832575E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.7870391633339835E+01	
  +7.8160000000000000E+03	  +6.0170568921546241E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.7679511890560747E+01	
  +7.8170000000000000E+03	  +3.6384375451945601E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.7489393267023829E+01	
  +7.8180000000000000E+03	  +1.8000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.7300032727820891E+01	
  +7.8190000000000000E+03	  +1.7650000000000002E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.7111427250145169E+01	
  +7.8200000000000000E+03	  +1.7300000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.6922391627096331E+01	
  +7.8210000000000000E+03	  +1.6900000000000002E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.6734506819831964E+01	
  +7.8220000000000000E+03	  +1.6550000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.6547374333572080E+01	
  +7.8230000000000000E+03	  +1.6199999999999999E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.6360991155902283E+01	
  +7.8240000000000000E+03	  +1.5850000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.6176517661226512E+01	
  +7.8250000000000000E+03	  +1.5500000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.5992392119051686E+01	
  +7.8260000000000000E+03	  +1.5150000000000002E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.5809000764230063E+01	
  +7.8270000000000000E+03	  +1.4800000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.5626340669242381E+01	
  +7.8280000000000000E+03	  +1.4449999999999999E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.5444408918242644E+01	
  +7.8290000000000000E+03	  +1.4149999999999997E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.5263202607011607E+01	
  +7.8300000000000000E+03	  +1.3850000000000003E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.5082718842910381E+01	
  +7.8310000000000000E+03	  +1.3550000000000002E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.4902954744834261E+01	
  +7.8320000000000000E+03	  +1.7983544052628673E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.4723907443166752E+01	
  +7.8330000000000000E+03	  +3.9613726088057135E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.4543329539782150E+01	
  +7.8340000000000000E+03	  +5.8560004609037058E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.4364225554726261E+01	
  +7.8350000000000000E+03	  +8.0506672060544702E+01	  +2.0000000000000000E+02	  +4.4290559476507888E+03	  +7.5221402433276452E+01	
  +7.8360000000000000E+03	  +9.0515676110993169E+01	  +2.0000000000000000E+02	  +1.1559043952628974E+04	  +7.6722067575636402E+01	
  +7.8370000000000000E+03	  +9.2952425496501107E+01	  +2.0000000000000000E+02	  +1.2628374824848539E+04	  +7.7882765800977793E+01	
  +7.8380000000000000E+03	  +8.6689424757857950E+01	  +2.0000000000000000E+02	  +6.5490192596465595E+03	  +7.8874365975463490E+01	
  +7.8390000000000000E+03	  +8.3283925965961799E+01	  +2.0000000000000000E+02	  +2.9532494102229375E+03	  +7.9759761991948750E+01	
  +7.8400000000000000E+03	  +6.4554111367066199E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0047199243124368E+01	
  +7.8410000000000000E+03	  +3.7833685135102009E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.9847639636603645E+01	
  +7.8420000000000000E+03	  +1.9849999999999998E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.9648875759657344E+01	
  +7.8430000000000000E+03	  +1.9100000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.9450904439371016E+01	
  +7.8440000000000000E+03	  +1.8350000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.9252481613388895E+01	
  +7.8450000000000000E+03	  +1.7600000000000005E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.9055266750839579E+01	
  +7.8460000000000000E+03	  +1.6850000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.8858841568337567E+01	
  +7.8470000000000000E+03	  +1.6149999999999999E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.8663202903876879E+01	
  +7.8480000000000000E+03	  +1.5399999999999997E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.8469568754175356E+01	
  +7.8490000000000000E+03	  +1.4549999999999997E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.8276299835732516E+01	
  +7.8500000000000000E+03	  +1.3600000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.8083801563197937E+01	
  +7.8510000000000000E+03	  +1.2650000000000004E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.7892070863676508E+01	
  +7.8520000000000000E+03	  +1.1700000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.7701104676526057E+01	
  +7.8530000000000000E+03	  +1.0700000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.7510899953308524E+01	
  +7.8540000000000000E+03	  +9.7500000000000036E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.7321453657741245E+01	
  +7.8550000000000000E+03	  +8.7999999999999972E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.7132762765648508E+01	
  +7.8560000000000000E+03	  +1.5428175352870262E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.6944824264913322E+01	
  +7.8570000000000000E+03	  +3.9000762196132655E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.6755279155258279E+01	
  +7.8580000000000000E+03	  +6.9437211298404719E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.6567281156329429E+01	
  +7.8590000000000000E+03	  +8.3369603442830652E+01	  +2.0000000000000000E+02	  +5.0667654136151441E+03	  +7.7323343999375822E+01	
  +7.8600000000000000E+03	  +8.9132641312654130E+01	  +2.0000000000000000E+02	  +8.8077865650013591E+03	  +7.8622156151554648E+01	
  +7.8610000000000000E+03	  +9.4937950346800164E+01	  +2.0000000000000000E+02	  +1.2860178756782867E+04	  +7.9591674980710820E+01	
  +7.8620000000000000E+03	  +8.8613195419328235E+01	  +2.0000000000000000E+02	  +6.8882714835267507E+03	  +8.0393301047577935E+01	
  +7.8630000000000000E+03	  +7.5720807738227975E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0623128094359544E+01	
  +7.8640000000000000E+03	  +4.8949622631482079E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0421272012977596E+01	
  +7.8650000000000000E+03	  +1.8206570399503423E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0220220818198385E+01	
  +7.8660000000000000E+03	  +1.3400000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0019971300594449E+01	
  +7.8670000000000000E+03	  +1.3050000000000004E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.9820520263535755E+01	
  +7.8680000000000000E+03	  +1.2750000000000002E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.9620614346047205E+01	
  +7.8690000000000000E+03	  +1.2449999999999999E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.9421925420792974E+01	
  +7.8700000000000000E+03	  +1.2100000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.9224032077970335E+01	
  +7.8710000000000000E+03	  +1.1750000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.9026931131939222E+01	
  +7.8720000000000000E+03	  +1.1450000000000003E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.8831849683211729E+01	
  +7.8730000000000000E+03	  +1.1150000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.8637136195627335E+01	
  +7.8740000000000000E+03	  +1.0900000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.8443199114066715E+01	
  +7.8750000000000000E+03	  +1.0650000000000002E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.8250035342666735E+01	
  +7.8760000000000000E+03	  +1.0350000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.8057641797908758E+01	
  +7.8770000000000000E+03	  +1.0100000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.7866015408569467E+01	
  +7.8780000000000000E+03	  +9.8500000000000014E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.7675153115671804E+01	
  +7.8790000000000000E+03	  +9.5999999999999979E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.7485051872436173E+01	
  +7.8800000000000000E+03	  +1.7885362426375103E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.7295708644231823E+01	
  +7.8810000000000000E+03	  +4.1659655349739978E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.7104746798670419E+01	
  +7.8820000000000000E+03	  +7.6467776147694806E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.6915343627559110E+01	
  +7.8830000000000000E+03	  +8.1873290082875883E+01	  +2.0000000000000000E+02	  +3.5392518431805411E+03	  +7.7649839196025596E+01	
  +7.8840000000000000E+03	  +9.3879223843884702E+01	  +2.0000000000000000E+02	  +1.2536706221478717E+04	  +7.8918953889852816E+01	
  +7.8850000000000000E+03	  +9.5765435628547664E+01	  +2.0000000000000000E+02	  +1.3333219997705357E+04	  +7.9854671908135543E+01	
  +7.8860000000000000E+03	  +8.7089370790642249E+01	  +2.0000000000000000E+02	  +5.3814213618547601E+03	  +8.0667626922080487E+01	
  +7.8870000000000000E+03	  +8.3609755431211980E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0915929574858325E+01	
  +7.8880000000000000E+03	  +6.0487408508030803E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0712905968637415E+01	
  +7.8890000000000000E+03	  +3.2285159452672666E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0510691904440506E+01	
  +7.8900000000000000E+03	  +1.5949999999999994E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0309284154277066E+01	
  +7.8910000000000000E+03	  +1.5650000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0108679503027844E+01	
  +7.8920000000000000E+03	  +1.5349999999999998E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.9907625088973717E+01	
  +7.8930000000000000E+03	  +1.5050000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.9707787088126594E+01	
  +7.8940000000000000E+03	  +1.4700000000000003E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.9508748202236731E+01	
  +7.8950000000000000E+03	  +1.4350000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.9310507207024855E+01	
  +7.8960000000000000E+03	  +1.4049999999999999E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.9114297390066369E+01	
